title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 57.25 lacs,,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455512.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455511.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455537.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455514.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455530.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455519.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455508.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455509.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455529.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455524.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455531.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455525.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455534.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102455539.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102459390.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102459388.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102459389.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102832315.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102832316.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102832317.webp']","2018
","53,329 km",Petrol,Automatic,Islamabad,Silver,Local,1800 cc,Sedan,"Jun 08, 2024",8778972,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic 2018 UG Red MeterIslamabad Registered 1st owner on nameLow mileage smells like NewTotal original B2B scratchless untouch like new, Condition like 2022 modelBring your Denter painter for satisfaction ndYou can get the vehicle inspected from anywhereHonda Margallamaintained all record availableUse on fully synthetic oilOnly For Honda LoversNew Bridgestone Tyres New Dry BatteryOnly serious Buyer transfer is mustprice slightly negotiable
    
"
Toyota Corolla GLi Automatic 1.3 VVTi 2017,PKR 37.85 lacs,,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881827.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881824.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881829.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881823.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881825.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881822.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881821.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881826.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881828.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881832.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881830.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2017-102881831.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","128,000 km",Petrol,Automatic,Islamabad,Grey Graphite,Local,1300 cc,Sedan,"Jun 08, 2024",8815733,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Excellent condition well maintained
    
"
Daihatsu Cuore CX Eco 2007,PKR 10.65 lacs,,islamabad," G-10, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886069.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886071.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886068.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886065.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886067.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886066.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886064.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886072.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886070.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886073.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886074.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886078.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886079.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886077.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886076.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-cuore-coure-cx-2007-102886075.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","143,000 km",Petrol,Manual,Islamabad,Grey,Local,800 cc,Hatchback,"Jun 08, 2024",8816022,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Power Locks']","
  After Market Alloy rims. Petrol driven, CNG never installed . All token taxes are paid for life . Fitted with new tires. Non accidental. Engine is good condition . Will be sold to nearest offer. Car is showered for fresh look. seal's all intact. no major or minor accident. no work required. home used car. daily driven. price is negotiable on spot
    
"
Suzuki Swift DLX 1.3 2017,PKR 24 lacs,,islamabad," Naval Anchorage, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885961.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885962.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885963.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885964.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885965.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885966.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885967.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885968.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885969.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885970.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885971.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885972.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885973.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885974.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-swift-1-3l-dlx-2017-102885975.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","113,697 km",Petrol,Manual,Islamabad,Silky Silver,Local,1300 cc,Hatchback,"Jun 08, 2024",8816014,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Front Camera', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' USB and Auxillary Cable']","
  Mint Condition. Driven and kept with extreme love and care. Always driven with a mix of high octane and normal petrol. New Michellin Tyres installed last week. ( Best tyres in Pakistan). Run on Liquid Moly. (Best oil in Pakistan). No problems whatsoever, Feel free to get it checked or inspected by either Pakwheels or your own mechanic. Can be seen in Naval Anchorage Islamabad. Android Screen Installed with front and back High Definition cameras ( With reversing guidelines). Black Leather Seat covers installed for an all black interior. Alloy wheels. All original documents are available. Feel free to contact.
    
"
Suzuki Mehran VX Euro II 2013,PKR 8.2 lacs,,islamabad," G- 6, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2013-102885935.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2013-102885937.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2013-102885938.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2013-102885939.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2013-102885940.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","77,040 km",Petrol,Manual,Islamabad,Solid White,Local,796 cc,Hatchback,"Jun 08, 2024",8816011,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Cassette Player', ' Front Speakers', ' Immobilizer Key', ' USB and Auxillary Cable']","
  Suzuki Mehran 2013 VX Good condition carAC perfectly workingIslamabad RegisteredAll original documents/Smart CardMechanical perfect No work requiredOnly serious buyers can contact...
    
"
Daihatsu Move Custom RS 2012,PKR 21.5 lacs,,islamabad," D-12, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885722.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885721.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885717.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885719.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885718.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885716.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-move-custom-rs-2012-102885720.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","87,000 km",Petrol,Automatic,Islamabad,Mica Black,Imported,660 cc,Hatchback,"Jun 08, 2024",8816009,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Owned by Army Officer.
    
"
Suzuki Mehran VXR Euro II 2015,PKR 12 lacs,,islamabad," G- 5, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885495.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885489.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885491.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885490.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885494.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885493.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885496.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885492.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885498.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885497.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2015-102885499.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","60,000 km",Petrol,Manual,Islamabad,Solid White,Local,796 cc,Hatchback,"Jun 08, 2024",8815992,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key']","
  Lightweight allow rims . ac ok Alloy Rims. In showroom condition. Minor touchups . Never got into accident. Price is flexible.
    
"
Toyota Prius G Touring Selection Leather Package 1.5 2008,PKR 31 lacs,,islamabad," G-13, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885600.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885596.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885598.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885591.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885588.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885587.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885597.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885603.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885601.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885584.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-g-touring-selection-leather-package-1-5-2008-102885602.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","170,000 km",Hybrid,Automatic,Lahore,Silver,Imported,1500 cc,Sedan,"Jun 08, 2024",8815989,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2008 model, 2012 import and lahore registered.Family used car.Engine and hybrid battries replaced few months back.No work required.You will have to get the car transfered after buying.Call for further details.
    
"
Toyota Passo Moda 2017,PKR 37 lacs,,islamabad," F-10, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885684.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885685.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885502.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885503.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885504.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885505.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885506.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-passo-moda-2017-102885507.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","43,600 km",Petrol,Automatic,Islamabad,Red Wine,Imported,1000 cc,Hatchback,"Jun 08, 2024",8815981,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Climate Control', ' DVD Player', ' Front Speakers', ' Heated Seats', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  Very low mileage for the year. Single family used car. Immaculate condition in and out. No foolish offers please and dealers are requested not to call. . Inside out fully original. In showroom condition. Lightweight allow rims. Original book of this car is also available. Lifetime token tax paid. No call/SMS will be answered after office hours. 
    
"
Toyota Aqua S 2014,PKR 41.5 lacs,,islamabad," 7th Avenue, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885447.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885467.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885472.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885437.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885474.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885435.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885419.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885448.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-aqua-s-15-2014-102885473.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","136,000 km",Hybrid,Automatic,Islamabad,White,Imported,1500 cc,Hatchback,"Jun 08, 2024",8815980,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  no touchinhg ist owner
    
"
Nissan Dayz Highway star X 2020,PKR 33.5 lacs,,islamabad," G-13, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/9880/nissan-dayz-highway-star-x-2020-98800183.webp', 'https://cache2.pakwheels.com/ad_pictures/9880/nissan-dayz-highway-star-x-2020-98800187.webp', 'https://cache3.pakwheels.com/ad_pictures/9880/nissan-dayz-highway-star-x-2020-98800182.webp', 'https://cache4.pakwheels.com/ad_pictures/9880/nissan-dayz-highway-star-x-2020-98800185.webp', 'https://cache4.pakwheels.com/ad_pictures/9880/nissan-dayz-highway-star-x-2020-98800186.webp', 'https://cache2.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521917.webp', 'https://cache1.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521915.webp', 'https://cache4.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521909.webp', 'https://cache4.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521914.webp', 'https://cache4.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521911.webp', 'https://cache3.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521912.webp', 'https://cache4.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521916.webp', 'https://cache4.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98521913.webp', 'https://cache1.pakwheels.com/ad_pictures/9852/nissan-dayz-highway-star-x-2020-98522284.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","41,000 km",Petrol,Automatic,Un-Registered,Burgundy,Imported,660 cc,Hatchback,"Jun 08, 2024",8505876,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Bumper to bumper Genuine Nissan Dayz X 2020 model 23 importUnregistered Milage 46000km Demand 3350Location PAF Fazaia Colony TarnolBring your denter painter for satisfactionAvg 24-26 kmpl Price almost final  

"
Honda City i-DSI Vario 2006,PKR 15.85 lacs,,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885348.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885349.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885347.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885343.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885346.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885344.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-vario-2006-102885345.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","91,000 km",Petrol,Automatic,Islamabad,Crystal Black,Local,1300 cc,Sedan,"Jun 08, 2024",8815971,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  HONDA City automatic Model Year 2006ISLAMABAD REGISTERED Registration Year 200691k km driven Genuinely 1st Owner Car AUTOMATIC TRANSMISSION  Powerfull Engine Fragrance Of New Car Central Locking System Sparewheel slightly used As Good As Brand New Car Extraordinary Mint ConditionTotal genuine bumper to bumper originalNo touching100%orignal paintSorry for dealer's Lightweight allow rims . Everything is in genuine condition . Petrol driven, CNG never installed . As good as a brand new car. Brand new tires installed. Never been into any accident. Original book of this car is also available. Will be sold to nearest offer. Engine in pristine condition . Token tax is up to date. Urgently need to sellthe  car.
    
"
Honda City 1.2L CVT 2024,PKR 49 lacs,,islamabad," Gulberg, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885312.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885313.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885309.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885307.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885311.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885310.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-cvt-2024-102885308.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",3 km,Petrol,Automatic,Un-Registered,Taffeta White,Local,1200 cc,Compact sedan,"Jun 08, 2024",8815970,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda city 1.2 CVTNew shapeModel 2024Invoice price is 49 lacCar just arrived from company at showroomZero Meter, Taffeta white colour fresh  invoiceFiler InvoiceIslamabad address on ID card.Double Biomatric availabledirect delivery from Honda Dealership only serious buyer contact
    
"
Honda Civic VTi Oriel 1.6 2002,PKR 15 lacs,,islamabad," G-14, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885153.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885152.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885155.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885154.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885158.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885157.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-oriel-2-2002-102885156.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2002
","43,000 km",Petrol,Manual,Lahore,Silver,Local,1600 cc,Sedan,"Jun 08, 2024",8815967,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  New tires recently installed, Home used car Water throwing powerful engine.  showered for fresh look . Will be sold to nearest offer
    
"
