title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla GLi Automatic 1.3 VVTi 2020,PKR 48.25 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865910.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865917.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865918.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865920.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865926.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-automatic-2020-102865928.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","52,000 km",Petrol,Automatic,Islamabad,White,Local,1300 cc,Sedan,"Jun 08, 2024",8814545,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
In showroom condition..Price is slightly negotiable.Call/SMS in office hours only.

"
Toyota Hilux Revo V Automatic 2.8 2020,PKR 1.09 crore,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865867.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865869.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865870.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865872.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865877.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865886.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2020-102865892.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","61,000 km",Diesel,Automatic,Karachi,White,Local,2800 cc,Double Cabin,"Jun 08, 2024",8814539,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
As good as a brand new car.Price is slightly negotiable.Call/SMS only during office hours please..

"
Suzuki Mehran VXR Euro II 2014,PKR 9 lacs,,multan," Piran Ghaib, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884300.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884297.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884298.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884301.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884299.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-euro-ii-2014-102884296.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","90,000 km",Petrol,Manual,Karachi,Graphite Grey,Local,796 cc,Hatchback,"Jun 08, 2024",8815909,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  New tyre Original in all seels and few pieces touch up out side just inner genuine  fit car Original return file is available .
    
"
Suzuki Cultus EURO II 2015,PKR 14.95 lacs,,multan," Gulgasht Colony, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884151.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884157.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884152.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884159.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884160.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884158.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884153.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884155.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884154.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884161.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884169.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884170.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884171.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102884172.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","79,000 km",Petrol,Manual,Lahore,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8815901,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player']","
  Engine is good condition . Non accidental. Original Book is available. Few paint touchups on the body . Token tax paid for life. Alloy Rims. Urgently need to sellthe  Family used
    
"
Honda City 1.3 i-VTEC 2013,PKR 26.1 lacs,,multan," Ahsan Colony, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883700.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883691.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883696.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883697.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883699.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883698.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883689.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883693.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883694.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883690.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883686.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883687.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883688.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883695.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-vtec-2-2013-102883692.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","90,000 km",Petrol,Manual,Lahore,Modern Steel Metallic,Local,1300 cc,Sedan,"Jun 08, 2024",8815876,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  All Document complete Bio matric on the spot Ac full chilledSuspention 100% Just like a brand new car 1st ownerZero meter niklwai thi Serious buyers contact only 

"
Suzuki Mehran VXR 2010,PKR 8.7 lacs,,multan," Dream Gardens, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2010-102882928.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2010-102882926.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2010-102882925.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vxr-2-2010-102882927.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","89,000 km",Petrol,Manual,Punjab,Gray Metallic,Local,800 cc,Hatchback,"Jun 08, 2024",8815816,[' Air Conditioning'],"
  AC in Working ConditionNew TyresEngine in prestine conditionNever accidented 100% maintained by dealership All Original documents are completeDriven on petrol throughout . Token tax paid for life.
    
"
Suzuki Alto VXL AGS 2023,PKR 30.3 lacs,,multan, Multan Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882855.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882858.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882853.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882852.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882856.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882860.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882867.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882861.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882857.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882863.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882859.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882869.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2023-102882854.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","1,580 km",Petrol,Automatic,Punjab,White,Local,660 cc,Hatchback,"Jun 08, 2024",8815806,['not listed'],"
  Model 2023Registered in 2024Bumper to Bumper GenuineOnly 1580 Km DrivenJust like a New Car
    
"
Daihatsu Mira ES 2012,PKR 20.95 lacs,,multan," Nayab City, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882405.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882404.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882406.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882421.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882408.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-es-2012-102882407.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","153,000 km",Petrol,Automatic,Lahore,Light Blue,Imported,660 cc,Hatchback,"Jun 08, 2024",8815796,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Mira 2012 Model , registration 2015 , Lahore number , my own name. . . 20 to 23 km long . . . 18 to 20 city fuel avrg . . . alloy rim . .  U Track Tracker installed. . . . . . . only Serious buyer Contact me . . . dealer stay away . . . urgent sale . . . ! Complete original file is availble . Token tax paid for life. Never got into accident.
    
"
Suzuki Cultus Auto Gear Shift 2018,PKR 30 lacs,,multan," Askari Colony 2, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881369.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881367.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881372.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881374.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881373.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881368.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881371.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881370.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881376.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881383.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881377.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881375.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881382.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881381.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881379.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-auto-gear-shift-vxl-2018-102881378.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","68,000 km",Petrol,Automatic,Lahore,Graphite Grey,Local,1000 cc,Hatchback,"Jun 08, 2024",8815707,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  First owner lahore registered total original brand new tyres installed last month only serious buyers please contact O3OO O399O31
    
"
Toyota Corolla GLi 1.3 VVTi 2009,PKR 20.8 lacs,,multan," Multan Bypass, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880781.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880784.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880785.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880782.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880789.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880783.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880786.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880788.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880787.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880790.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880797.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880792.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880798.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880793.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880791.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880794.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880799.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880802.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2009-102880804.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","215,000 km",Petrol,Manual,Sindh,Black,Local,1300 cc,Sedan,"Jun 08, 2024",8815694,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Corolla GLi model 2009 chat degi genuine allyi rim seal pack  Engine suspension gair  home use gari hy saff condition ma location Chowk Munda near multan
    
"
Suzuki Mehran VX Euro II 2015,PKR 10.15 lacs,,multan," Cantt, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881155.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881156.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881157.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881158.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881159.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881160.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881161.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881162.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881163.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881164.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881165.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881166.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881167.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881168.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881169.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881170.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-euro-ii-2015-102881171.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","115,000 km",Petrol,Manual,Islamabad,Graphite Grey,Local,796 cc,Hatchback,"Jun 08, 2024",8815690,"[' AM/FM Radio', ' CD Player', ' Front Speakers', ' Immobilizer Key', ' USB and Auxillary Cable']","
  For Sale: Suzuki Mehran 2015 (Registered 2016) Features:Engine: 100%Suspension: 100%Air Conditioning: 100% Guaranteed Highlights:Showroom Condition.First Owner: Single-owner vehicle, well-maintained.Reliable and Efficient: Perfect for daily commuting with excellent fuel efficiency. Additional Information:Recently serviced with all records available.Clean interior and exterior.Low maintenance cost.  Don't miss this great deal!Contact 2nd Number for whatsapp!
    
"
Toyota Land Cruiser AX 2012,Call for price,,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879410.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879408.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879409.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879406.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879407.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879412.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879404.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879405.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879413.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879411.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-land-cruiser-ax-2-2012-102879414.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","115,000 km",Petrol,Automatic,Sindh,Black,Imported,4600 cc,SUV,"Jun 08, 2024",8815574,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Just like a Zero Meter car.
    
"
Toyota Corolla GLi Automatic Limited Edition 1.6 VVTi 2013,PKR 28.65 lacs,,multan, Multan Punjab,"['https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878279.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878299.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878282.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878280.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878301.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878300.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878283.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878264.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878306.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878302.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878305.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878307.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878303.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-1-6-gli-dual-vvti-automatic-limited-edition-2013-102878309.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","78,600 km",Petrol,Automatic,Islamabad,White,Local,1600 cc,Sedan,"Jun 08, 2024",8815501,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Corolla gli automatic for sale totally jeniun ki grranty without bumper,,,fst owner fst femliy use car,,,no paint shower scratch,,,, lush condition femliy use totally,,, original document available
    
"
