title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
BMW 7 Series i7 xDrive60 Excellence 2024,PKR 6.1 crore,islamabad," F-10, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500498.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500499.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500495.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500492.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500496.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500491.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500497.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500489.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500493.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500486.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500500.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500487.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500494.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500490.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/bmw-7-series-i7-xdrive60-excellence-2024-102500488.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2024
                        ",100 km,Electric,Automatic,Un-Registered,Carbon Black Metallic,Local,101.0 kWh,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/bmw-7-series-2024-for-sale-in-islamabad-8786037,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  BMW Individual Extended Leather Merino Black20”Star spoke styling 905 alloy wheel bicolorHigh gloss oak gray metallic fine wood trimDrive Professionalparking assist professionalBMW Individual interiormulti function seatExcellence ZEXJapanese specificationBMW Kidney Grill(Iconic Glow)wireless chargingmassage seat Flexible Fast Charger Modecomfort glass 356tire pressure monitoring system 2VBtire repair kitConnected drive serviceIntegrated active steering (front and rear wheel integrated control steering system)alarm systemexecutive lounge rear consoleheat comfort packageMassage seat (rear) Travel & comfort systembmw crystal lightexecutive drive prosun protection glassthrough loading systemRemoval of badging/exterior designcrafted crystal finishroller blindsBMW TeleserviceBMW Iconic Sound ElectricActive ventilation seat (driver’s seat/passenger seat)automatic doorPersonal eSIMdriving assist professionalapple carplay preparationTerrestrial digital TV tunerRunning sound generator for motor runningBMW Natural InteractionBMW Live CockpitAdditional OptionsRear comfort packageActive ventilation seat (rear)Multi-function seat (rear)select packageKai lounge panoramic glass sunroofinterior cameraBowers & Wilkins diamond surround sound systemREAR SEAT ENTERTAINMENT EXPERIENCEexecutive lounge seat 

"
Mitsubishi Pajero 2001,PKR 32.75 lacs,islamabad," G-10, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887029.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887031.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887032.webp', 'https://cache4.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887027.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887024.webp', 'https://cache4.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887021.webp', 'https://cache2.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887019.webp', 'https://cache4.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887025.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887017.webp', 'https://cache4.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887018.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887016.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887023.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887020.webp', 'https://cache3.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887030.webp', 'https://cache2.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887028.webp', 'https://cache1.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887022.webp', 'https://cache2.pakwheels.com/ad_pictures/9088/mitsubishi-pajero-2001-90887026.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2001
","130,000 km",Petrol,Automatic,Islamabad,White,Imported,2000 cc,N/A,"Jun 11, 2024",https://www.pakwheels.com/used-cars/mitsubishi-pajero-2001-for-sale-in-islamabad-7976653,['not listed'],"
  model 2001 impor reg 2019 Everything is in genuine condition . Fitted with new tires. As good as a brand new car.
    
"
Toyota Hilux Revo V Automatic 3.0  2017,PKR 93 lacs,islamabad," DHA Defence, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995450.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995453.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995458.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995456.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995454.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995452.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995451.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995457.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995463.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995462.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995465.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995460.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995455.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995459.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995461.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995464.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-3-0-2017-102995466.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","63,000 km",Diesel,Automatic,Lahore,Super White,Local,3000 cc,Double Cabin,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2017-for-sale-in-islamabad-8824309,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota hilux Revo V model 2017 Golden Number one Digit Lahore Registration. Total Genuine. Minor sapray fender for scratch Original Mileage 63000 km. Engine Gair suspension 100% TRD kit installed More information on call and WhatsApp  Location DHA 2 Islamabad Home Used Revo only. Video available Demand. 93 lac's-
    
"
Honda Civic MXST (Hybrid) 2007,PKR 29.5 lacs,islamabad," F- 6, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994818.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994807.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994809.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994811.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994808.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994813.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994812.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994810.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994821.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994824.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994823.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994825.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994814.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994815.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994817.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994816.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994820.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994819.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-mxst-2007-102994822.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","145,000 km",Hybrid,Automatic,Lahore,Crystal Black,Imported,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-islamabad-8824267,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  This is black beauty Honda Reborn Hybrid London Model MXST 2007/2013 on my own name registered complete file in hand original number plates not in use it's new very neat and clean car cruise control heated seats black leather seats door panels in leather poshish battery suspension tyre's alyrims everything is in 1000% condition AC heater also 1000% not single penny required for any work I'm sure once you will drive the car you will but it 100% surety comfortable like zero meter new car most important thing fuels average is 17/19 in city and on long more then 20km
    
"
Honda Civic VTi Oriel Automatic 1.6 2000,PKR 13.5 lacs,islamabad," Bahria Town, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580168.webp', 'https://cache4.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579991.webp', 'https://cache2.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579989.webp', 'https://cache3.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579988.webp', 'https://cache3.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579992.webp', 'https://cache4.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579993.webp', 'https://cache3.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579997.webp', 'https://cache3.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579998.webp', 'https://cache4.pakwheels.com/ad_pictures/9957/honda-civic-vti-oriel-automatic-2000-99579999.webp', 'https://cache1.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580170.webp', 'https://cache3.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580173.webp', 'https://cache4.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580171.webp', 'https://cache4.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580172.webp', 'https://cache3.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580174.webp', 'https://cache1.pakwheels.com/ad_pictures/9958/honda-civic-vti-oriel-automatic-2000-99580167.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2000
","200,000 km",Petrol,Automatic,Lahore,Silver,Local,1600 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-islamabad-8578542,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  For honda loversCivic 2000 Oriel prismatic  Good Condition Outer Shower Inner original All documents clear Chilled AC  Android System Installed No work required Tax  up to date  Transfer Must Only serious Buyer can call
    
"
Toyota Corolla Altis X Automatic 1.6 Special Edition 2021,PKR 61 lacs,islamabad," Blue Area, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424057.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424058.webp', 'https://cache1.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424061.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424060.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424056.webp', 'https://cache2.pakwheels.com/ad_pictures/1014/toyota-corolla-altis-x-automatic-1-6-special-edition-2021-101424059.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","42,000 km",Petrol,Automatic,Islamabad,Super White,Local,1598 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-8706961,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Toyota Altis 1.6 Bumper 2 bumper 
    
"
Toyota Corolla GLi Automatic 1.6 VVTi 2011,PKR 28.8 lacs,islamabad," Ghauri Town, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994684.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994687.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994686.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994602.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994597.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-1-6-gli-automatic-2011-102994601.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","130,000 km",Petrol,Automatic,Sindh,Silver Metallic,Local,1600 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-8824254,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2011 model GLI 1.6 Automatic sides me touching hy130k drivenfresh condition
    
"
Toyota Prius G Touring Selection 1.5 2008,PKR 28.9 lacs,islamabad," I.J.P Road, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994492.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994499.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994496.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994490.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994494.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994491.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994506.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994493.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994503.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994498.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994497.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994502.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994495.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994504.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-g-touring-selection-1-5-2008-102994505.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","123,454 km",Hybrid,Automatic,Islamabad,Silver,Imported,1500 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2008-for-sale-in-islamabad-8824243,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Aoa!Car Sale In Urgent Toyota prius 1.5 hybrid FULL OPTION VARIENT 2008 model 2013 import islamabad number I'M THE SECOND OWNER OF CARSilver colour minor spray for remove scratches inner total genuine non accidental ABS & HYBRID SYSTEM 100% perfect FUEL AVERAGE 24km in city 90% tyrevery neat clean interior & exterior no any defectmaintained car2 TONE  INTERIORcomfort dirve all features are functional Contact me serious persons please!plz visit within clinic timing. al aafia clinic Khyaban e sir syed Rawalpindi 10:00am to 10:00pmDr Hassan khanPrice is little flexible Goodbye!
    
"
Toyota Chaser Tourer V 1994,PKR 65 lacs,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994546.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994545.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994548.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994547.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994549.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994551.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-chaser-tourer-v-1994-102994550.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1994
","63,000 km",Petrol,Automatic,Lahore,White,Imported,2500 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-chaser-1994-for-sale-in-islamabad-8824240,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Alhamdullilah Cleanest Chaser In PakistanToyota Chaser Tourer V 1994 Model 2008 Import2013 Reg Lahore Japan Import2nd Owner Complete documents with upto date token tax*Original JZX - 90 with 1JZ-Ge company fitted Engine*SunroofElectric seatsCruise controlTraction control Power Modes Pillar Less Doors *Original Fast 5 L Rims* Original BC Coilovers 4 Way Stainless Downpipe Torsen LSD 1.5 ratioAnd much more goodies.Exchange options are open with Mark XAlhamdullilah there are only 2 original Tourer V in Pakistan which has originally company fitted 1JZ-Ge with sunroof. Only People Who Are Geniunely Interested And Knows The Worth Are Open To ContactKindly Contact on Whatsapp only. Calls / Texts.Demand : *6.5 Million*
    
"
Nissan Sunny 1989,PKR 4.5 lacs,islamabad," I-14, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579579.webp', 'https://cache4.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579577.webp', 'https://cache2.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579578.webp', 'https://cache2.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579573.webp', 'https://cache4.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579574.webp', 'https://cache1.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579575.webp', 'https://cache2.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579569.webp', 'https://cache3.pakwheels.com/ad_pictures/9957/nissan-sunny-1989-99579576.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994633.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994628.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994625.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994623.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994627.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994624.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-sunny-1989-102994631.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1989
                        ","989,024 km",Petrol,Manual,Punjab,Red,Imported,1300 cc,N/A,"Jun 11, 2024",https://www.pakwheels.com/used-cars/nissan-sunny-1989-for-sale-in-islamabad-8578499,[' Air Conditioning'],"
  Nissan B12 Sentra 16v gari condition 10/8 Lahore number All documents orignal exchange possible with nisan sunny b13 ,mehran civic or corola 88 Complete original file is availble .
    
"
Suzuki Alto Lapin X Selection 2017,PKR 26 lacs,islamabad," Bilal Town, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994338.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994337.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994340.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994339.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994333.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994336.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994334.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994332.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-lapin-x-selection-2017-102994335.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","65,000 km",Petrol,Automatic,Islamabad,Brown,Imported,660 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-lapin-2017-for-sale-in-islamabad-8824220,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  first owner original card 2023 registration and auction sheet available 
    
"
Toyota Prius S LED Edition 1.8 2011,PKR 40 lacs,islamabad," F- 6, Islamabad Islamabad","['https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830281.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830279.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830282.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830277.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830284.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830271.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830276.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830278.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830275.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830273.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-led-edition-1-8-2011-102830274.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","210,000 km",Hybrid,Automatic,Lahore,White,Imported,1800 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2011-for-sale-in-islamabad-8811956,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  • 1.8 S LED Edition• 2 Digit Number• Home used car• Fuel average of 20-22 Km/l• Rear fenders and left rear door is resprayed • The car is NOT Major Accidental• ABS is working perfectly• Battery has gone weak but it’s still running ( cells need replacement )• Price is Negotiable 
    
"
