title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla GLi Automatic 1.3 VVTi 2019,PKR 45 lacs,karachi, Karachi Sindh,"['https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994023.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994018.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994019.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994020.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994017.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994022.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994021.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994024.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994027.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994025.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994026.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994028.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994031.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994030.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2019-102994029.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","55,000 km",Petrol,Automatic,Karachi,Silver Metallic,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-karachi-8824201,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  TOYOTA COROLLA GLI 1.3AUTOMATIC TRANSMISSIONMODEL 2019REGISTERED 2019SILVER COLOUR100% ORIGINAL KEEPING A LEVERAGE OF 1 PIECE ONLY55,000 KM DRIVENTV NAVIGATIONBACK CAMERAPOWER STEERINGPOWER WINDOWSALLOY RIMSEXCELLENT CONDITION
    
"
Suzuki Swift GLX CVT 2022,PKR 46.5 lacs,karachi, Karachi Sindh,"['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993942.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993933.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993935.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993937.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993939.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993943.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993934.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993936.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993941.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993946.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993951.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993945.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993944.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993949.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993947.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993953.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-glx-cvt-2022-102993954.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","8,000 km",Petrol,Automatic,Karachi,Solid White,Local,1242 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2022-for-sale-in-karachi-8824193,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  SUZUKI SWIFT GLX CVT 1.2 TOP OF THE LINEAUTOMATIC TRANSMISSIONMODEL 2022REGISTERED 2023WHITE COLOUR100% BUMPER TO BUMPER ORIGINAL GUARANTEEDPPF COATEDONLY 8000 KM DRIVENPUSH STARTTV NAVIGATIONBACK CAMERAMULTIFUNCTION STEERINGCRUISE CONTROLAIR BAGSPOWER WINDOWSRETRACTABLE SIDE MIRRORSABS BRAKESFOG LIGHTS ALLOY RIMSBACK VIPER LIGHT ADJUSTERSTILL SMELLS LIKE NEW CAREXTRAORIDINARY REMARKABLE CONDITIONBRAND NEW CAR
    
"
Toyota Corolla XE 1998,PKR 12.25 lacs,karachi," Air Port, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485794.webp', 'https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485795.webp', 'https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485797.webp', 'https://cache4.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485793.webp', 'https://cache4.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485799.webp', 'https://cache3.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485796.webp', 'https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485800.webp', 'https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485798.webp', 'https://cache4.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485801.webp', 'https://cache1.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485802.webp', 'https://cache3.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485803.webp', 'https://cache2.pakwheels.com/ad_pictures/9948/toyota-corolla-xe-2-1998-99485804.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1998
","111,000 km",Petrol,Manual,Karachi,White,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-karachi-8572165,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Steering']","
  Authorized dealership maintained. All original documents are complete  . Totally driven on petrol. Paint touchups in a few places. Brand new tires installed. Never been into any accident. Original book of this car is also available. Price is ngoshat. Sealed and powerful engine . All taxes paid.
    
"
Daihatsu Hijet Cruise Turbo 2016,PKR 22.5 lacs,karachi," Tariq Road, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995109.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995111.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995108.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995113.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995112.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995110.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-hijet-van-cruise-turbo-2016-102995107.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","77,000 km",Petrol,Automatic,Karachi,Blue,Imported,660 cc,Mini Van,"Jun 11, 2024",https://www.pakwheels.com/used-cars/daihatsu-hijet-2016-for-sale-in-karachi-8824294,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  daihatsu attrai1st ownerb2b originalbrand new drive and carnew rimtyres2016/2021just buy and drive extra seats android tv climate control ac original hidlil bit negotiations
    
"
Suzuki Mehran VX (CNG) 2005,PKR 5.25 lacs,karachi," Orangi Town, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995084.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995087.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995082.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995086.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995083.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995081.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995091.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995085.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995090.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995088.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995092.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vx-cng-2-2005-102995089.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","69,000 km",Petrol,Manual,Sindh,Solid White,Local,800 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-karachi-8824288,"[' AM/FM Radio', ' Alloy Rims']","
  Everything is in genuine condition . Original return file is available . Petrol driven, CNG never installed . Never been into any accident. Original Book is available. Price is flexible. All token taxes are paid to date. Need to sell the car urgently.
    
"
Suzuki Cultus VXR 2001,PKR 8.5 lacs,karachi," Aisha Manzil, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995166.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995161.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995162.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995163.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995167.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995159.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995164.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995160.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995165.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995171.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995169.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995168.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995172.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995170.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995173.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995174.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995177.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995176.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995178.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2001-102995175.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2001
","88,000 km",Petrol,Manual,Karachi,Green,Local,1000 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2001-for-sale-in-karachi-8766571,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Cassette Player', ' Power Locks']","
  Suzuki mheran VXR EFI Euro 2 2013 model full original inner outer touch up factory fitting ac on chid hai file original tikly original number pelet original cplc clyer tax clyer
    
"
Honda BR-V i-VTEC S 2021,PKR 49.5 lacs,karachi," Ahsanabad, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995051.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995048.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995049.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995052.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995050.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-br-v-i-vtec-s-2021-102995047.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","33,500 km",Petrol,Automatic,Karachi,Teffeta White,Local,1500 cc,MPV,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-br-v-2021-for-sale-in-karachi-8824282,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  honda brv s push start model 2021full original  car car on my name spare wheel unused  2 key available original both on plate original urgently need cash
    
"
Mercedes Benz X 2018,PKR 1.71 crore,karachi, Karachi Sindh,"['https://cache2.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994997.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994991.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994996.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994994.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994992.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994995.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/mercedes-benz-x-2018-102994993.webp']","2018
","75,000 km",Diesel,Automatic,Un-Registered,White,Imported,2300 cc,N/A,"Jun 11, 2024",https://www.pakwheels.com/used-cars/mercedes-benz-x-2018-for-sale-in-karachi-8824281,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Mercedes X class X250d diesal 2018 model2020 import2300 turbo engineSealed engine Total geniun Well maintained carPrice can be little bit negotiate Better than other trucks. Jzk..
    
"
Nissan Dayz Highway star G 2014,PKR 23.9 lacs,karachi," Scheme 33, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994715.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994722.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994717.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994718.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994721.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994719.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994720.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994826.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994724.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-dayz-highway-star-3-2014-102994723.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","59,500 km",Petrol,Automatic,Karachi,Purple,Imported,660 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/nissan-dayz-2014-for-sale-in-karachi-8824258,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  **Push start,**Lightweight allow rims . Auction sheet avaialble. .better than Alto ,mira .Everything is in genuin juste condition . All original documents are complete  . Petrol driven, CNG never installed . In showroom condition. Brand new tires installed. Original book of this car is also available. Engine is good condition . Non accidental.
    
"
Toyota Hilux Revo V Automatic 2.8 2020,PKR 1.08 crore,karachi," Khalid Bin Walid Road, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994704.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994701.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994706.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994702.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994705.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994700.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994698.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994699.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994703.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994707.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994696.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-hilux-revo-v-automatic-2-8-2020-102994697.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","63,000 km",Diesel,Automatic,Karachi,Attitude Black,Local,2800 cc,Double Cabin,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-hilux-2020-for-sale-in-karachi-8824251,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Available:Toyota Revo 2.8 Model 2020Registration 2020Black colour 63k km mileageEngine, gear, suspention,body  % Excellent in drive No work required just buy and driveDemand 108
    
"
Honda City i-VTEC 2009,PKR 21.5 lacs,karachi," Gulshan-e-Jamal, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920937.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920931.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920936.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920935.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920933.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920934.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-5-2009-102920932.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","70,000 km",Petrol,Automatic,Sindh,Black,Imported,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-karachi-8818623,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  honda city 1.3 automatic 2009 2nd owner Demand 21,50000
    
"
Honda City 1.3 i-VTEC Prosmatec 2020,PKR 38.75 lacs,karachi," Gulistan-e-Jauhar, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994477.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994474.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994473.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994479.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994480.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994476.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994475.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2020-102994478.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","86,000 km",Petrol,Automatic,Sindh,Taffeta White,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-karachi-8824237,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  In showroom condition.
    
"
Daihatsu Cuore CX Eco 2010,PKR 9.5 lacs,karachi, Karachi Sindh,"['https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994299.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994300.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994305.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994302.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994303.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994307.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102994301.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","150,000 km",Petrol,Manual,Sindh,Gold,Local,800 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/daihatsu-cuore-2010-for-sale-in-karachi-8824221,"[' Air Conditioning', ' Power Steering']","
  Complete original file is availble . Totally driven on petrol. Price is flexible.
    
"
Toyota Aqua S 2013,PKR 33.25 lacs,karachi," Gulshan-e-Iqbal, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994163.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994169.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994173.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994164.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994174.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994161.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994168.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994175.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994172.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994176.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994166.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994170.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aqua-s-15-2013-102994165.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","150,000 km",Hybrid,Automatic,Karachi,Blue Metallic,Imported,1500 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-aqua-2013-for-sale-in-karachi-8824217,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Bumper to bumper original95 percent batteryNew absExcellent condition

"
