title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,PKR 68.75 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981953.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981956.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981952.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981954.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981950.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981951.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981955.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981957.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981958.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981960.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981959.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102981961.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","18,500 km",Petrol,Automatic,Islamabad,Super White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-rawalpindi-8823339,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  bumper to bumper scratch less condition Lightweight allow rims . 100% original . In showroom condition. All taxes paid. Original Book is available. Need to sell the car urgently.
    
"
Toyota Prado TX Limited 2.7 2008,PKR 89 lacs,rawalpindi," Adiala Road, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629370.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629364.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629363.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629366.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629365.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629360.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629357.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629369.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629367.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629372.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629378.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629368.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629379.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629380.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629361.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629362.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629383.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629388.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629389.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629391.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629385.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629384.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629387.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629390.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629392.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","253,000 km",Petrol,Automatic,Islamabad,Crystal Pearl,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2008-for-sale-in-rawalpindi-8444576,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Prado 20052008 import and registeredIslamabad registeredTxl 2700 cc petrollBrand new tyresKept with extreme careLike brand new Each n everything is ganuine1 pieac repaintCan be seen at rawalpindi adyala road
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2019,PKR 56.5 lacs,rawalpindi," Tulsa, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995449.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995443.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995441.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995445.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995440.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995438.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995437.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995439.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995444.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995447.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995448.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102995446.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","50,000 km",Petrol,Automatic,Islamabad,Attitude Black,Local,1800 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-rawalpindi-8824310,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  totally genuine
    
"
Toyota Vitz RS 1.3 2005,PKR 21.3 lacs,rawalpindi," Cantt, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983129.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983102.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983131.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983128.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983101.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983122.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983103.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983123.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-1-3-racy-rs-2-2005-102983130.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","130,000 km",Petrol,Automatic,Islamabad,Absolutely Red,Imported,1300 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2005-for-sale-in-rawalpindi-8823433,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Firstowner Pushstart 1.3 new tyres and rims new battery Hids light beige interior powerful upgraded engine with fuel economical and good pickup no work required .
    
"
Suzuki Mehran VXR Euro II 2016,PKR 1.1 lacs,rawalpindi," Kurri Road, Rawalpindi Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995154.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995150.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995149.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995146.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995147.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995151.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995148.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995152.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995153.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995155.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995157.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995156.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2016-102995158.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","50,000 km",Petrol,Manual,Lahore,White,Local,800 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-rawalpindi-8824292,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  Lahore registration file smart card lifetime tokenbiometric available now ny nameengine 100% hisa100%95%genuine 1peace tachingchilled AC100%percentsirf ley kar chalye urgent sale out chasky waly bande bilqul rabta na kare marbani price fainal hai Complete original file is availble .
    
"
Toyota Yaris Hatchback 2021,PKR 45.5 lacs,rawalpindi," Lalkurti, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994613.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994618.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994616.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994612.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994617.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994621.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994615.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994614.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994619.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-yaris-hatchback-2021-102994620.webp']","2021
","19,000 km",Petrol,Automatic,Un-Registered,White,Imported,1000 cc,N/A,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-hatchback-2021-for-sale-in-rawalpindi-8824244,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' DVD Player', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Inside out fully original. Petrol driven, CNG never installed .
    
"
Honda Civic VTi Oriel Automatic 1.6 1999,PKR 12.9 lacs,rawalpindi," Westridge, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994484.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994485.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994483.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994488.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994489.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994482.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994486.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994481.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-oriel-automatic-1999-102994487.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1999
","115,000 km",Petrol,Automatic,Sindh,Silver,Local,1600 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-civic-1999-for-sale-in-rawalpindi-8824235,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Alloy Rims. All taxes paid. Driven on petrol throughout. Need to sell the car urgently.
    
"
Toyota Corolla GLi Automatic 1.3 VVTi 2016,PKR 42 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2016-102994280.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2016-102994277.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2016-102994276.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2016-102994285.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-gli-vvti-automatic-2016-102994275.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","70,000 km",Petrol,Automatic,Islamabad,Attitude Black,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-rawalpindi-8824219,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Bumper to Bumper Genuine 100 % GenuineUrgent Sale Owned by Army Officer.
    
"
Toyota Allion A15 G Package 2006,PKR 25.75 lacs,rawalpindi," Gulrez Housing Scheme, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994078.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994077.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994085.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994079.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994082.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994083.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994080.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994081.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994084.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994088.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994087.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994086.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-allion-a15-g-package-2006-102994089.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","275,000 km",Petrol,Automatic,Islamabad,Metallic Silver,Imported,1500 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-allion-2006-for-sale-in-rawalpindi-8824210,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2006/8 allion chat digi geniune rest showrd inner seal pack Complete original file is availble . Never been into any accident.serious person contact please locatin rawalpindi .
    
"
Toyota Aygo Standard 2018,PKR 26.9 lacs,rawalpindi," BAHRIA PHASE 8, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993573.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993574.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993572.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993571.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993575.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993578.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993579.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993576.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993583.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993577.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993582.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993581.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993580.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993584.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993585.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993586.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993587.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993589.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993590.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-aygo-standard-6-2018-102993588.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","50,000 km",Petrol,Manual,Lahore,White,Imported,1000 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-aygo-2018-for-sale-in-rawalpindi-8824178,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  AOA selling my Toyota aygo 2018 registered in great condition. Family used car. No any fault in the car. Check car how ever you want. CAR DETAILS: Toyota aygo 2015 UK import 2018Car on my nameAll documents clear2 to 3 pieces are in touchingAC 100%Suspension 100%Engine 100%New tyresNew dry battery FEATURES:1000cc vvti engine 18 kmpl fuel average Traction controlMulti media steering Multimedia screen 8 airbagsSpeed limiterAdjustable head lightsDay lights and fog lights Hill start assistHeated side mirrors Adjustable side mirrorsTyre pressure assistAlloy wheels Reason of selling is because im going abroad. Please only serious buyers contact. No foolish offers.
    
"
