title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Corolla Altis CVT-i 1.8 2018,PKR 46.25 lacs,faisalabad," Canal Road, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917541.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917539.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917542.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917540.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917551.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917549.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917554.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917543.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917570.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917564.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917556.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917555.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917569.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917565.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917567.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917572.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102917571.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-cvti-2018-102961795.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","125,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-faisalabad-8818386,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Corolla Altis 1.8 cvt cruisetronic price is around finalToyota maintained 1 fender minor spray rest is total geniune 1st ownernew continental tyresorignal millage family used car just like zero meter2 keys
    
"
Honda City 1.5L ASPIRE CVT 2021,PKR 45.9 lacs,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1018/honda-city-1-5l-aspire-cvt-2021-101885785.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","48,000 km",Petrol,Automatic,Punjab,White,Local,1500 cc,Compact sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-faisalabad-8739450,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  it is 2021 Model2022 Punjab RegisteredBio-Matric on SpotSpare wheels still not usedkept with Extra careno foolish Offer please...only Seeious buyers
    
"
Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior 2022,PKR 67.5 lacs,faisalabad," Canal Road, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102994896.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102994897.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102994898.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102994895.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2022-102994894.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","20,000 km",Petrol,Automatic,Islamabad,Super White,Local,1800 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-faisalabad-8824272,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Lightweight allow rims . Authorized dealership maintained. Everything is in genuine condition . Driven on petrol throughout . All service history log maintained. Just like a Zero Meter car. New tires installed recently . Token tax is up to date. Looking to sell the car urgently.
    
"
United Alpha 1.0 Manual 2021,PKR 12.95 lacs,faisalabad," Civil Lines, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994740.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994741.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994738.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994744.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994743.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994742.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/united-alpha-1-0-manual-2021-102994739.webp']","2021
","42,000 km",Petrol,Manual,Punjab,White,Local,993 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/united-alpha-2021-for-sale-in-faisalabad-8824259,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  After Market Alloy rims. Original return file is available . As good as a brand new car. Paint touchups in a few places.
    
"
Nissan Sunny 1985,PKR 4.2 lacs,faisalabad," Zubair Colony, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994353.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994352.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994347.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994350.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994351.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994348.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994349.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/nissan-sunny-1985-102994354.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1985
                        ","150,000 km",Petrol,Manual,Karachi,Blue,Imported,1000 cc,N/A,"Jun 11, 2024",https://www.pakwheels.com/used-cars/nissan-sunny-1985-for-sale-in-faisalabad-8824224,"[' AM/FM Radio', ' Alloy Rims']","
  Lightweight allow rims . All original documents are complete  . No call/SMS will be answered after office hours. Totally driven on petrol. Lightweight allow rims . As good as a brand new car.
    
"
MG HS 1.5 Turbo 2021,PKR 64.9 lacs,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993898.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993899.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993896.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993895.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993897.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993894.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/mg-hs-2-1-5-turbo-2021-102993900.webp']","2021
","35,500 km",Petrol,Automatic,Punjab,Arctic White,Imported,1490 cc,Crossover,"Jun 11, 2024",https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-faisalabad-8824197,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  One door painted back left doorIts old meter white with black interior 
    
"
Suzuki Swift DLX 1.3 Navigation  2018,PKR 22 lacs,faisalabad," D Ground, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-1-3-navigation-2018-102993559.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-1-3-navigation-2018-102993560.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-1-3-navigation-2018-102993561.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-swift-dlx-1-3-navigation-2018-102993558.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","140,000 km",Petrol,Manual,Lahore,Grey,Local,1300 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-swift-2018-for-sale-in-faisalabad-8824174,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Total genuine little bit touching 9/10 condition  
    
"
Honda City 1.3 i-VTEC 2015,PKR 30 lacs,faisalabad," Jhang Road, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2015-102993150.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2015-102993149.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2015-102993147.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2015-102993148.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2015-102993151.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","114,000 km",Petrol,Manual,Islamabad,Modern Steel Metallic,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-faisalabad-8824144,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Just like a Zero Meter car. Minor touchups . Engine in pristine condition . first owner car. just buy and drive. Never been into any accident.
    
"
Honda Accord CL9 2002,PKR 28 lacs,faisalabad," Model Town, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991776.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991771.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991756.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991761.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991777.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991759.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991760.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991757.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991770.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991773.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-accord-cl9-2002-102991772.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2002
","125,000 km",Petrol,Automatic,Punjab,Lunar Silver Metallic,Imported,2400 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-accord-2002-for-sale-in-faisalabad-8824055,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda Accord 2002Registration 2020 PunjabGujranwala AuctionLeather CoversAll features workingAllow Rims Installed125,000 Milage Family used car
    
"
Suzuki Mehran VXR Euro II 2015,PKR 10.5 lacs,faisalabad," Narwala Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2015-102991480.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2015-102991483.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2015-102991477.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2015-102991481.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-euro-ii-2015-102991482.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","100,000 km",Petrol,Manual,Lahore,Graphite Grey,Local,796 cc,Hatchback,"Jun 11, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-faisalabad-8824032,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  Complete original file is availble . Call/SMS only during office hours please. After Market Alloy rims. Original return file is available . No call/SMS will be answered after office hours. Totally driven on petrol. Lifetime token tax paid. Minor touchups . Non accidental. Original book of this car is also available. Price is flexible. Token tax is up to date. Engine in pristine condition . Urgently need to sellthe  car.
    
"
Honda Civic VTi Prosmatec 1.8 i-VTEC 2010,PKR 22.5 lacs,faisalabad," Akbar Colony, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991335.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991341.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991346.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991344.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991338.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991334.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991345.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991336.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991348.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991347.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991351.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991349.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-prosmatec-2010-102991350.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","140,000 km",Petrol,Automatic,Lahore,Silky Silver,Local,1800 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-faisalabad-8824023,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  chat genvan Hy baqi pant hy Alloy Rims. Original return file is available . Petrol driven, CNG never installed . Non accidental. Looking to sell the car urgently.
    
"
Honda City i-DSI 2006,PKR 17.5 lacs,faisalabad," D Ground, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102990812.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102990816.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102990814.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102990813.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102990815.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","400,000 km",Petrol,Manual,Lahore,Grey,Local,1300 cc,Sedan,"Jun 11, 2024",https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-faisalabad-8823980,"[' ABS', ' Air Bags']","
  4 pic shower baki original 
    
"
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,PKR 37 lacs,faisalabad," TECH Town, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-102990538.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-102990541.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-102990539.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-102990540.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2014-102990542.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","141,000 km",Petrol,Automatic,Lahore,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-faisalabad-8823967,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Only 1 piece touch Baki total jeniun h urgent sell Alloy Rims.new tyre All original documents are complete  . Totally driven on petrol.
    
"
Suzuki Mehran VXR 2007,PKR 6 lacs,faisalabad," Samundari Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-2-2007-102989649.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-2-2007-102989648.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-2-2007-102989644.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-mehran-vxr-2-2007-102989647.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","10,000 km",Petrol,Manual,Sindh,Silver Metallic,Local,800 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-faisalabad-8823883,[' Air Conditioning'],"
  alloy rimsall documents clearexchange possible with other car Petrol driven, . All original documents are complete  . original number plates available . Non accidental. Original book of this car is also available. Will be sold to nearest offer.
    
"
Honda City i-DSI 2008,PKR 19.5 lacs,faisalabad," Zia Town, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988837.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988833.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988836.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988835.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988834.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988839.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988841.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988844.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988838.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988848.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988847.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988842.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102988846.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2008-102989071.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","199,500 km",Petrol,Manual,Lahore,White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-faisalabad-8823827,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Neat and clean. Home used car. On my name. Smart card available.Biometric is mandatory. Complete documents available. Compound polish done a month ago. Roof and trunk original.Hood half original half paint.Inside original sides shower for fresh look. Neven gone into an accident. Centeral locking. Keyless entry. A/c working. Engine suspension 100%Tyres in good condition. New poshish done few months ago.1000 km driven after Oil+filters changed.500 km driven after all plugs changed.Air press installed. All original documents are complete. Driven on petrol throughout. Token tax upto date. Price is a bit flexible.
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2019,PKR 59.5 lacs,faisalabad, Faisalabad Punjab,"['https://cache4.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988647.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988650.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988646.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988649.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988638.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988642.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988645.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988648.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-civic-oriel-1-8-i-vtec-cvt-2019-102988651.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","73,000 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-faisalabad-8823819,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civic 2019 Total jenion Non Scrach buy and Drive ..
    
"
